,investor,year,weighted_score
10076,"MANAGED ASSET PORTFOLIOS, LLC",2017,19.630339878003095
3008,CARBONADO CAPITAL,2017,19.572758887492984
8920,"Jolley Asset Management, LLC",2017,19.565465476395538
4000,Carmignac Gestion,2017,19.561660032140654
1536,BAR HARBOR TRUST SERVICES,2017,19.531274846546697
7421,Guinness Asset Management LTD,2017,19.521101503186664
963,"Altavista Wealth Management, Inc.",2017,19.517603119896023
6472,First Western Capital Management Co,2017,19.466788507646896
7333,"Granite Investment Advisors, LLC",2017,19.461374972639273
1129,"Aquamarine Capital Management, LLC",2017,19.43630841604844
1584,BAXTER BROS INC,2017,19.396962397648974
2249,"Barrett Asset Management, LLC",2017,19.39680663971673
8568,"International Value Advisers, LLC",2017,19.375537175464302
5756,"FAGAN ASSOCIATES, INC.",2017,19.367923170187268
2655,"Brick & Kyle, Associates",2017,19.35329900249866
4291,"Coho Partners, Ltd.",2017,19.336123163501913
13995,Rosenbaum Jay D.,2017,19.306139752308674
6427,"First Long Island Investors, LLC",2017,19.28624496267377
16838,VALICENTI ADVISORY SERVICES INC,2017,19.28310403644625
2580,"Boulegeris Investments, Inc.",2017,19.23077140085401
8667,"J.P. Marvel Investment Advisors, LLC",2017,19.213533317689656
14184,SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,2017,19.14714325625323
8028,"Hedeker Wealth, LLC",2017,19.14076413258964
16605,Trinity Street Asset Management LLP,2017,19.133544869171732
16863,VALUEWORKS LLC,2017,19.096131576067638
11103,Murphy Pohlad Asset Management LLC,2017,19.039529180233504
14967,"SUVRETTA CAPITAL MANAGEMENT, LLC",2017,19.027620097372573
14134,"SANTA BARBARA ASSET MANAGEMENT, LLC",2017,19.022835566903268
9456,LEVY HARKINS & CO INC/,2017,18.907870790329614
1527,BANQUE PICTET & CIE SA,2017,18.896997253511113
16648,Tufton Capital Management,2017,18.891930626438402
3314,CLARK ESTATES INC/NY,2017,18.8813795197128
5104,"Decatur Capital Management, Inc.",2017,18.870934148834106
1846,BONTEMPO OHLY CAPITAL MGMT LLC,2017,18.853700300199552
6364,"Firefly Value Partners, LP",2017,18.845610814709353
10803,"Mathes Company, Inc.",2017,18.842196166730105
15381,Sky Investment Group LLC,2017,18.817313894623364
12884,"Peregrine Asset Advisers, Inc.",2017,18.773777075143723
14992,SYMONS CAPITAL MANAGEMENT INC,2017,18.768860443812866
11345,NORTH POINT PORTFOLIO MANAGERS CORP/OH,2017,18.756409417071296
11887,"OSBORNE PARTNERS CAPITAL MANAGEMENT, LLC",2017,18.7294484773625
4303,Columbia Asset Management,2017,18.700151469288716
13923,"Rikoon Group, LLC",2017,18.69323242198822
2151,"BUTENSKY & COHEN FINANCIAL SECURITY, INC",2017,18.633501519139116
12193,PARTHENON LLC,2017,18.618883693880257
2469,BloombergSen Inc.,2017,18.599114541831874
1028,American Research & Management Co.,2017,18.55704886337943
13642,ROPES WEALTH ADVISORS LLC,2017,18.555377695189208
3333,CLIFFORD SWAN INVESTMENT COUNSEL LLC,2017,18.550303372118968
13784,Raub Brock Capital Management LP,2017,18.537329974562947
3251,"CIM, LLC",2017,18.513159947581514
4577,"Crestwood Capital Management, L.P.",2017,18.485407416101562
15208,Selkirk Management LLC,2017,18.465461420119425
16241,TRUST CO OF OKLAHOMA,2017,18.458074483594913
10154,"MARK SHEPTOFF FINANCIAL PLANNING, LLC",2017,18.423519018330783
7229,Giverny Capital Inc.,2017,18.408890478300563
15804,"Sustainable Insight Capital Management, LLC",2017,18.376501130577058
10873,Melvin Capital Management LP,2017,18.367298883273097
3765,CYPRESS CAPITAL MANAGEMENT LLC,2017,18.300667518865872
16398,"Telemark Asset Management, LLC",2017,18.23056611998498
10878,"Mengis Capital Management, Inc.",2017,18.19619278783673
16940,VIKING GLOBAL INVESTORS LP,2017,18.17983823835853
5808,FARR MILLER & WASHINGTON LLC/DC,2017,18.173569410882052
239,"AIMZ Investment Advisors, LLC",2017,18.130188356179325
15658,"Stillwater Capital Advisors, LLC",2017,18.108937929146453
17579,"Wallington Asset Management, LLC",2017,18.09494946799179
5452,EVERETT HARRIS & CO /CA/,2017,18.032513852534
9175,Kemnay Advisory Services Inc.,2017,18.030652236206897
8587,Investec Asset Management (PTY) Ltd,2017,18.01683346328475
7437,"Gyroscope Capital Management Group, LLC",2017,17.965460968149095
13859,Renaissance Investment Group LLC,2017,17.94338639837776
