,investor,year,weighted_score
4995,DSM CAPITAL PARTNERS LLC,2017,7.8327385605164865
14978,SWARTHMORE GROUP INC,2017,7.771359260021814
8926,Jones Collombin Investment Counsel Inc,2017,7.73502027127117
15242,"Sequent Asset Management, LLC",2017,7.65791133497512
10178,MARSHALL WACE ASIA Ltd,2017,7.634520280395477
9704,Laurion Capital Management LP,2017,7.407498449907396
8218,Horseman Capital Management Ltd,2017,7.405108857346869
3849,"Cambridge Financial Group, Inc.",2017,7.207215412497125
8494,Impax Asset Management LTD,2017,7.196304765058269
15440,Solus Alternative Asset Management LP,2017,7.0421281925562855
3003,"CAPSTONE INVESTMENT ADVISORS, LLC",2017,6.992507570800136
12920,"Pershing Square Capital Management, L.P.",2017,6.981731149415548
16082,TIVERTON ASSET MANAGEMENT LLC,2017,6.921951035632061
13093,"Praesidium Investment Management Company, LLC",2017,6.633490941845345
6269,Fayerweather Charles,2017,6.529317527050717
4902,"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",2017,6.480349263531322
14737,"SQ Advisors, LLC",2017,6.479288812000865
13946,"RiverPoint Capital Management, LLC",2017,6.370776523055962
8773,JHL Capital Group LLC,2017,6.287717718569035
2700,Broderick Brian C,2017,6.170545882821483
17414,WHITE PINE CAPITAL LLC,2017,6.15670556346044
14178,SCHALLER INVESTMENT GROUP INC,2017,6.15097765458615
3405,COLDSTREAM CAPITAL MANAGEMENT INC,2017,5.98511486818424
12394,PINNACLE FINANCIAL PARTNERS INC,2017,5.842220855145005
14826,"STELLIAM INVESTMENT MANAGEMENT, LP",2017,5.772560517186765
14487,"SIGNATUREFD, LLC",2017,5.329627584228909
10844,"McKinley Carter Wealth Services, Inc.",2017,5.116874034287062
12035,Origin Asset Management LLP,2017,5.09973121270545
1380,"Axel Capital Management, LLC",2017,5.098464350124783
11944,Odey Asset Management Group Ltd,2017,4.547123087980558
6862,GMT CAPITAL CORP,2017,4.473153767467685
10212,MARTIN CURRIE LTD,2017,4.192502616639805
14023,"Route One Investment Company, L.P.",2017,4.092690528598747
6899,"GOODNOW INVESTMENT GROUP, LLC",2017,3.6821836829166696
16598,"Tricadia Capital Management, LLC",2017,3.384646046131376
13191,"Profit Investment Management, LLC",2017,3.249033427073002
5278,ECOFIN LTD,2017,3.1742550796619993
14616,SOMERVILLE KURT F,2017,3.113752952626709
8117,"Hillhouse Capital Management, Ltd.",2017,3.0711105855373964
16668,"Twin Tree Management, LP",2017,2.915835235016226
1578,BAUPOST GROUP LLC/MA,2017,2.7640034437012884
9480,LINCLUDEN MANAGEMENT LTD,2017,2.2942339284081266
76,ABERDEEN ASSET MANAGEMENT PLC/UK,2017,2.2132324263585694
8899,Jericho Capital Asset Management L.P.,2017,1.8048468059314755
1763,"BKD Wealth Advisors, LLC",2017,1.450006630326507
9276,"Knighthead Capital Management, LLC",2017,1.2329946077202265
6333,Financial Engines Advisors L.L.C.,2017,1.075270873956791
12730,Parametrica Management Ltd,2017,0.6741778406786562
10958,"Mirae Asset Global Investments Co., Ltd.",2017,0.6589084313132777
9323,Kynikos Associates LP,2017,0.6155981799666133
7833,HT Partners LLC,2017,0.6126803102537193
1939,"BRANDYWINE MANAGERS, LLC",2017,0.23823123253079587
